no_of_samples,enb_rssi,ue_rssi,enb_rsrp,ue_rsrp,enb_pwr,ue_pwr
539,-53,-55,-76,-68,-24.2864,-21.046668
540,-49,-54,-74,-67,-23.1032,-21.51267
541,-48,-55,-70,-68,-22.566,-20.945868
542,-43,-55,-62,-69,-14.7784,-26.328169
543,-41,-54,-65,-68,-17.0545,-18.687268
544,-41,-54,-65,-69,-17.4827,-18.667969
545,-41,-54,-65,-68,-17.5816,-19.203468
546,-43,-54,-66,-68,-17.6393,-18.808368
547,-45,-54,-66,-69,-17.7083,-18.637969
548,-42,-54,-66,-68,-17.6804,-18.721368
549,-41,-54,-66,-68,-17.5936,-19.146268
550,-41,-54,-65,-68,-17.4218,-18.974868
551,-41,-55,-65,-69,-17.3639,-18.415669
552,-43,-54,-65,-69,-17.8249,-18.453969
553,-45,-54,-66,-68,-18.07,-19.121768
554,-48,-54,-66,-68,-17.7025,-18.970968
555,-41,-54,-66,-68,-17.8318,-18.774468
556,-42,-54,-66,-69,-18.5126,-18.580569
557,-43,-54,-66,-69,-18.1464,-18.486169
558,-44,-54,-65,-68,-17.1481,-18.979468
559,-44,-53,-65,-67,-17.6531,-19.667767
560,-41,-54,-66,-68,-17.6918,-19.367268
561,-42,-53,-66,-68,-18.2712,-19.360468
562,-42,-54,-66,-68,-17.9587,-19.052668
563,-44,-54,-65,-68,-16.8737,-19.138168
564,-45,-54,-65,-68,-16.3095,-20.961868
565,-41,-53,-64,-67,-15.9772,-21.634467
566,-41,-53,-65,-67,-16.1495,-21.548367
567,-42,-54,-67,-68,-16.3326,-21.309568
568,-41,-55,-65,-69,-14.7054,-20.413969
569,-42,-54,-68,-69,-15.5803,-20.866569
570,-43,-55,-66,-69,-15.7728,-20.391169
571,-42,-55,-65,-70,-15.6982,-20.03287
572,-41,-55,-64,-70,-15.7169,-20.05267
573,-41,-55,-64,-70,-15.7203,-19.96047
574,-41,-55,-65,-70,-15.7903,-19.94197
575,-41,-55,-66,-70,-15.8051,-19.93657
576,-42,-55,-68,-70,-15.7409,-19.937
577,-42,-55,-69,-70,-15.7437,-19.9487
578,-43,-55,-66,-70,-15.7849,-19.94897
579,-44,-55,-65,-70,-15.7775,-19.95627
580,-41,-55,-64,-70,-15.6945,-19.95517
581,-41,-55,-64,-70,-15.6567,-19.94857
582,-41,-55,-65,-70,-15.7056,-20.07217
583,-41,-55,-66,-69,-15.7182,-20.155869
584,-43,-55,-68,-69,-15.2301,-20.143869
585,-43,-55,-70,-69,-15.65,-20.165769
586,-43,-55,-68,-70,-15.7181,-20.1277
587,-43,-55,-64,-70,-15.6663,-20.11717
588,-41,-55,-64,-70,-15.8127,-20.12827
589,-40,-54,-64,-69,-15.1284,-20.59169
590,-46,-54,-64,-68,-15.8567,-21.138568
591,-54,-56,-77,-72,-23.7004,-18.79572
592,-46,-56,-75,-71,-19.5303,-18.302471
593,-50,-55,-77,-69,-23.0371,-20.048869
594,-43,-57,-67,-72,-15.506,-18.868972
595,-41,-55,-58,-71,-13.3901,-18.426471
596,-38,-54,-59,-69,-13.2855,-20.742669
597,-39,-54,-61,-69,-14.2508,-21.001669
598,-38,-55,-62,-70,-12.9813,-20.27447
599,-38,-54,-62,-68,-12.7834,-21.446768
600,-40,-55,-64,-69,-13.2629,-20.13669
601,-39,-55,-65,-69,-13.2263,-20.866569
602,-40,-54,-63,-69,-13.41,-20.491569
603,-40,-55,-62,-70,-13.3909,-19.87717
604,-38,-55,-62,-70,-13.3873,-20.15847
605,-39,-55,-63,-70,-13.6899,-19.87377
606,-39,-55,-64,-70,-13.821,-19.79767
607,-40,-56,-65,-70,-13.9237,-19.47857
608,-40,-56,-67,-70,-13.9989,-19.50977
609,-41,-56,-66,-71,-14.0393,-19.437271
610,-42,-56,-63,-70,-13.9686,-19.41377
611,-41,-55,-62,-70,-13.8198,-19.60867
612,-39,-55,-62,-70,-13.8327,-19.70037
613,-39,-55,-63,-70,-13.8861,-19.65557
614,-39,-56,-64,-70,-13.9054,-19.61117
615,-40,-56,-65,-70,-13.9829,-19.57087
616,-43,-56,-67,-70,-13.9761,-19.45837
617,-41,-55,-65,-70,-13.6511,-19.58967
618,-43,-55,-62,-70,-13.6746,-19.98217
619,-41,-55,-62,-70,-13.5452,-19.82617
620,-38,-55,-62,-70,-13.3614,-20.08177
621,-38,-55,-63,-69,-13.6147,-20.323969
622,-39,-55,-64,-69,-13.5679,-19.841769
623,-40,-55,-66,-70,-13.9588,-19.86127
624,-41,-56,-66,-70,-14.0692,-19.4767
625,-42,-56,-64,-71,-14.1769,-19.37971
626,-41,-56,-63,-71,-14.1116,-19.263171
627,-42,-56,-63,-71,-13.9552,-19.413671
628,-39,-55,-63,-70,-13.9068,-19.58487
629,-39,-56,-63,-70,-13.9639,-19.57217
630,-40,-56,-64,-70,-13.7865,-19.55077
631,-39,-55,-64,-70,-13.0841,-19.73787
632,-40,-55,-66,-69,-12.9079,-20.562569
633,-41,-54,-65,-69,-12.9815,-20.622869
634,-40,-55,-62,-69,-13.8766,-20.527569
635,-38,-55,-62,-70,-13.256,-20.46437
636,-38,-55,-62,-69,-13.3004,-20.197569
637,-39,-55,-63,-69,-13.3595,-20.257269
638,-40,-55,-65,-70,-13.7263,-19.95927
639,-41,-55,-67,-70,-13.7977,-19.64587
640,-41,-55,-70,-70,-13.6765,-19.6087
641,-41,-55,-67,-70,-13.5575,-19.86587
642,-39,-55,-62,-70,-13.6111,-19.77537
643,-39,-55,-62,-70,-13.6476,-19.87487
644,-39,-55,-63,-70,-13.6924,-19.6987
645,-39,-56,-64,-70,-13.8569,-19.57827
646,-40,-55,-65,-70,-13.5,-19.66227
647,-40,-55,-67,-70,-13.9744,-19.91047
648,-41,-55,-66,-70,-14.1104,-19.69257
649,-42,-55,-63,-70,-13.867,-19.98097
650,-40,-55,-62,-70,-13.4232,-19.92767
651,-38,-55,-62,-70,-13.4775,-19.91797
652,-38,-55,-63,-70,-13.2321,-19.89537
653,-39,-55,-64,-69,-13.3796,-20.268769
654,-40,-55,-66,-70,-13.4875,-19.95517
655,-40,-55,-68,-70,-13.507,-20.0547
656,-41,-55,-66,-70,-13.4242,-19.92297
657,-39,-55,-62,-69,-13.1335,-20.152769
658,-38,-55,-61,-69,-13.2061,-20.369969
659,-38,-55,-62,-69,-13.0734,-20.321169
660,-38,-54,-62,-69,-12.6873,-20.488169
661,-38,-54,-63,-69,-12.8659,-20.53569
662,-39,-54,-65,-69,-12.8893,-20.757169
663,-40,-55,-65,-69,-13.7802,-20.167969
664,-42,-55,-63,-70,-13.4376,-19.66497
665,-40,-55,-62,-70,-13.2744,-19.97767
666,-38,-54,-61,-69,-12.995,-20.504369
667,-38,-54,-62,-69,-13.3672,-20.486569
668,-39,-55,-63,-70,-13.8731,-19.82617
669,-40,-55,-64,-70,-13.6469,-19.91697
670,-41,-55,-67,-70,-14.1991,-19.96577
671,-42,-56,-66,-71,-14.5563,-19.166271
672,-43,-55,-64,-70,-14.4613,-19.73297
673,-41,-55,-63,-70,-14.5728,-19.60377
674,-40,-55,-63,-70,-14.5082,-19.50317
675,-40,-56,-64,-71,-14.7446,-19.571371
676,-40,-55,-65,-70,-14.5189,-19.26027
677,-41,-56,-66,-71,-14.3511,-19.305271
678,-41,-55,-67,-70,-14.216,-19.60897
679,-42,-55,-66,-70,-14.2378,-20.05047
680,-42,-55,-63,-70,-14.5381,-19.90257
681,-40,-55,-63,-70,-14.2489,-19.90967
682,-40,-55,-63,-70,-14.4942,-20.02077
683,-40,-55,-63,-70,-14.1992,-20.11957
684,-40,-55,-65,-69,-14.2981,-20.162869
685,-40,-55,-66,-69,-14.3036,-20.036669
686,-41,-55,-69,-70,-14.2567,-19.4817
687,-42,-55,-67,-70,-14.8172,-19.58137
688,-42,-56,-63,-71,-14.4128,-19.464771
689,-40,-56,-63,-71,-14.4751,-19.348671
690,-39,-55,-64,-70,-14.6013,-19.74757
691,-40,-55,-64,-70,-14.4991,-19.68647
692,-40,-56,-65,-70,-14.4697,-19.49947
693,-41,-55,-66,-70,-14.4836,-19.59537
694,-41,-55,-69,-70,-14.5775,-19.8077
695,-42,-55,-67,-70,-14.5788,-19.77267
696,-40,-55,-63,-70,-14.5152,-19.71347
697,-40,-55,-63,-70,-14.4872,-19.79257
698,-40,-55,-63,-70,-14.5323,-19.91117
699,-40,-55,-65,-70,-14.4925,-19.95227
700,-41,-55,-66,-70,-14.5368,-19.78497
701,-42,-55,-68,-70,-14.557,-19.79457
702,-42,-55,-66,-70,-14.5361,-19.67877
703,-43,-55,-63,-70,-14.4778,-19.67757
704,-40,-55,-63,-70,-14.4916,-19.73457
705,-40,-55,-63,-70,-14.461,-19.67117
706,-40,-55,-63,-70,-14.4782,-19.71777
707,-40,-55,-65,-70,-14.4254,-19.65867
708,-41,-55,-66,-70,-14.3856,-19.49327
709,-41,-55,-68,-70,-14.544,-19.58877
710,-42,-55,-66,-70,-14.4152,-19.4577
711,-42,-55,-63,-70,-14.3886,-19.67377
712,-41,-56,-63,-71,-14.1052,-19.316371
713,-39,-56,-63,-71,-14.0058,-19.317371
714,-40,-56,-64,-70,-14.2551,-20.11947
715,-40,-55,-65,-70,-14.3764,-19.8867
716,-41,-55,-67,-70,-14.4693,-19.67577
717,-41,-55,-69,-70,-14.2245,-19.76437
718,-42,-55,-66,-70,-14.2343,-20.08277
719,-42,-55,-63,-70,-14.2245,-19.73287
720,-42,-55,-63,-70,-14.2414,-19.66927
721,-40,-56,-63,-71,-14.5198,-19.389571
722,-40,-56,-64,-70,-14.2258,-19.51387
723,-41,-56,-65,-70,-14.5501,-19.31047
724,-41,-56,-67,-71,-14.5278,-19.279771
725,-41,-56,-69,-71,-14.366,-19.249671
726,-42,-56,-66,-70,-14.1438,-19.66887
727,-42,-56,-63,-71,-14.2291,-19.323171
728,-39,-56,-62,-71,-14.0874,-19.46871
729,-40,-56,-62,-71,-14.3111,-19.174871
730,-40,-56,-64,-71,-14.2416,-18.627171
731,-43,-56,-65,-71,-14.6042,-19.980971
732,-41,-56,-67,-71,-14.3386,-19.102571
733,-42,-55,-66,-70,-14.6261,-19.77297
734,-42,-56,-63,-71,-14.2096,-19.421271
735,-42,-56,-63,-71,-14.2728,-19.495471
736,-39,-56,-63,-71,-14.3434,-19.53471
737,-39,-56,-63,-71,-14.1888,-18.930671
738,-40,-56,-64,-71,-13.9655,-19.225571
739,-40,-55,-65,-70,-13.846,-19.50797
740,-40,-56,-67,-70,-14.0197,-19.3697
741,-41,-56,-66,-71,-14.0385,-19.009771
742,-42,-56,-63,-71,-13.9922,-19.285471
743,-41,-56,-62,-71,-13.9314,-18.861471
744,-39,-56,-63,-71,-14.092,-18.850371
745,-39,-56,-63,-71,-14.1017,-19.011671
746,-40,-56,-64,-71,-13.9851,-19.313671
747,-40,-56,-66,-70,-14.2715,-19.57387
748,-41,-56,-69,-71,-14.4751,-19.303371
749,-42,-56,-67,-71,-14.2695,-19.144871
750,-40,-56,-63,-70,-14.0243,-19.54257
751,-39,-56,-62,-71,-13.9329,-19.139271
752,-39,-56,-63,-71,-14.007,-19.200671
753,-39,-56,-63,-71,-13.95,-19.280671
754,-40,-55,-64,-70,-13.9052,-19.54837
755,-40,-56,-66,-71,-14.0582,-19.27271
756,-41,-56,-68,-71,-14.0191,-19.276871
757,-42,-56,-66,-71,-14.0585,-19.047371
758,-41,-56,-63,-71,-14.014,-18.926371
759,-39,-56,-62,-71,-13.897,-19.02271
760,-39,-55,-63,-70,-13.9319,-19.46437
761,-40,-56,-64,-71,-14.1088,-19.20471
762,-40,-56,-66,-71,-14.2211,-19.181471
763,-40,-56,-67,-71,-14.0287,-19.171671
764,-42,-56,-71,-71,-14.3292,-19.126571
765,-42,-56,-68,-71,-14.1099,-18.922571
766,-40,-56,-63,-71,-14.0758,-19.047271
767,-39,-56,-62,-71,-13.7671,-19.098271
768,-39,-55,-62,-70,-13.8739,-19.62047
769,-39,-56,-64,-71,-13.9282,-19.320671
770,-40,-56,-65,-71,-13.7407,-19.266971
771,-40,-56,-68,-71,-13.6717,-19.144471
772,-42,-56,-66,-71,-13.8804,-19.262571
773,-41,-56,-63,-71,-14.1752,-18.918971
774,-39,-56,-63,-71,-13.8202,-19.382871
775,-39,-55,-63,-70,-13.8748,-19.61767
776,-39,-56,-64,-70,-13.9658,-19.44057
777,-40,-56,-65,-71,-14.1954,-19.443271
778,-41,-56,-67,-71,-14.2154,-19.171571
779,-41,-56,-69,-71,-14.2438,-18.900171
780,-42,-56,-67,-71,-14.1219,-19.405371
781,-43,-56,-62,-71,-13.8547,-19.271971
782,-39,-56,-62,-71,-13.7194,-19.451671
783,-39,-56,-62,-72,-13.8133,-18.672772
784,-40,-56,-64,-71,-14.0903,-19.053371
785,-40,-56,-65,-71,-13.9684,-19.202571
786,-40,-56,-67,-71,-13.5579,-19.043271
787,-41,-56,-65,-71,-13.5547,-19.277671
788,-41,-55,-62,-70,-13.4797,-19.67097
789,-39,-56,-62,-70,-13.6416,-19.41697
790,-39,-56,-63,-71,-13.926,-19.154271
791,-39,-56,-63,-71,-13.8058,-19.013971
792,-39,-56,-64,-71,-13.8964,-19.020871
793,-40,-56,-65,-71,-13.6785,-18.932271
794,-40,-56,-67,-71,-13.681,-19.335771
795,-41,-56,-65,-71,-13.6822,-19.273471
796,-42,-56,-62,-71,-13.674,-19.45971
797,-39,-56,-62,-71,-13.7597,-19.237871
798,-39,-56,-63,-71,-13.6676,-19.206371
799,-39,-56,-63,-71,-13.6153,-19.041671
800,-39,-56,-64,-71,-13.516,-19.056471
801,-40,-56,-66,-71,-13.6627,-19.147771
802,-40,-56,-68,-70,-13.6768,-19.44677
803,-42,-56,-66,-71,-13.7833,-19.333771
804,-40,-56,-62,-71,-13.7227,-19.304471
805,-39,-56,-63,-71,-13.9803,-19.292371
806,-39,-56,-63,-71,-13.7281,-19.397971
807,-39,-56,-63,-71,-13.4899,-19.226571
808,-39,-56,-64,-71,-13.3918,-19.292871
809,-40,-56,-66,-71,-13.7827,-19.236271
810,-41,-56,-66,-71,-13.8182,-18.840871
811,-42,-56,-63,-71,-13.7048,-19.19871
812,-40,-56,-62,-71,-13.8818,-19.257671
813,-39,-56,-63,-71,-13.9359,-18.891271
814,-39,-57,-63,-72,-14.0755,-18.579972
815,-40,-56,-64,-71,-14.143,-19.17571
816,-40,-56,-66,-70,-14.102,-19.43147
817,-40,-56,-67,-71,-14.066,-19.374471
818,-41,-56,-66,-71,-14.0627,-18.978671
819,-43,-56,-63,-71,-14.1622,-19.052871
820,-40,-56,-63,-71,-14.1362,-19.12571
821,-39,-56,-63,-71,-13.9998,-19.16471
822,-39,-56,-63,-71,-13.9319,-19.287371
823,-40,-56,-64,-71,-13.9091,-19.290271
824,-40,-56,-66,-71,-14.0654,-18.809371
825,-41,-56,-65,-71,-14.0515,-18.993571
826,-42,-56,-63,-71,-14.0807,-18.765371
827,-41,-56,-63,-71,-13.8971,-18.856571
828,-39,-56,-62,-71,-13.8736,-18.841171
829,-39,-56,-63,-71,-13.9773,-19.447171
830,-39,-56,-63,-71,-13.9414,-19.271471
831,-40,-56,-64,-71,-13.9415,-19.2471
832,-41,-56,-66,-71,-14.0241,-19.22271
833,-41,-56,-68,-71,-14.0087,-19.135971
834,-42,-56,-66,-71,-14.1712,-19.097671
835,-44,-56,-63,-71,-14.3025,-19.364671
836,-40,-56,-65,-70,-13.8918,-19.5027
837,-40,-56,-63,-71,-14.2777,-19.411571
838,-40,-56,-64,-71,-14.2517,-19.142471
839,-41,-56,-66,-71,-14.6758,-19.824771
840,-40,-56,-67,-71,-13.9665,-19.170171
841,-41,-56,-69,-71,-13.9098,-18.918171
842,-42,-56,-70,-71,-13.8958,-19.047171
843,-43,-55,-62,-70,-14.0195,-19.96047
844,-39,-56,-63,-71,-13.8425,-19.375371
845,-40,-55,-63,-69,-14.2808,-19.962769
846,-40,-56,-64,-71,-14.1632,-19.101171
847,-46,-55,-65,-70,-14.1596,-19.90437
848,-42,-56,-67,-70,-13.8793,-19.54177
849,-41,-55,-67,-70,-14.0889,-19.63117
850,-43,-55,-63,-70,-13.9932,-19.6897
851,-41,-56,-63,-70,-14.0715,-19.40577
852,-39,-56,-63,-71,-13.9073,-19.444171
853,-39,-55,-63,-70,-13.3969,-19.69027
854,-39,-56,-64,-70,-13.8033,-19.4527
855,-40,-56,-65,-71,-13.4778,-19.392971
856,-40,-56,-67,-70,-13.2817,-19.60767
857,-40,-55,-63,-70,-13.6213,-19.37567
858,-40,-55,-62,-70,-13.5295,-19.72057
859,-39,-55,-62,-70,-13.3769,-19.82777
860,-38,-55,-62,-70,-13.32,-19.90427
861,-39,-55,-62,-70,-13.4001,-19.95957
862,-42,-55,-64,-70,-13.2106,-20.05557
863,-39,-55,-66,-69,-13.2336,-20.310869
864,-40,-55,-66,-69,-13.2863,-20.344269
865,-41,-55,-62,-70,-13.5271,-19.63617
866,-41,-56,-63,-70,-13.8772,-19.47917
867,-39,-55,-63,-70,-13.9154,-20.11237
868,-39,-55,-63,-70,-13.6355,-19.95777
869,-39,-55,-63,-69,-13.6434,-20.612769
870,-40,-55,-65,-69,-13.6689,-20.085569
871,-40,-55,-66,-69,-13.8167,-20.164769
872,-40,-55,-67,-70,-13.7199,-19.98657
873,-42,-56,-63,-70,-14.2987,-19.48397
874,-41,-55,-64,-70,-14.4798,-20.06397
875,-42,-55,-63,-70,-14.3313,-19.69897
876,-39,-56,-63,-71,-14.1302,-20.018571
877,-40,-55,-64,-70,-14.0614,-19.85647
878,-40,-55,-66,-70,-14.094,-20.34937
879,-41,-55,-66,-70,-14.6361,-19.73277
880,-41,-55,-63,-70,-13.8964,-19.98457
881,-40,-55,-61,-69,-13.5013,-20.303369
882,-40,-54,-61,-69,-13.2968,-20.628969
883,-38,-54,-61,-69,-13.2913,-20.63269
884,-39,-55,-62,-69,-13.5261,-20.599169
885,-40,-55,-64,-69,-14.3011,-20.68569
886,-41,-55,-66,-69,-13.9795,-19.892369
887,-40,-55,-67,-69,-13.4944,-20.510169
888,-41,-55,-67,-69,-13.8049,-20.290369
889,-42,-55,-62,-69,-13.6637,-20.203369
890,-41,-55,-62,-69,-13.8252,-20.196669
891,-39,-55,-63,-69,-14.0019,-20.143269
892,-40,-55,-64,-70,-14.1338,-19.97347
893,-40,-55,-65,-70,-14.2197,-19.76877
894,-40,-55,-67,-70,-14.1241,-19.79267
895,-41,-55,-69,-70,-14.1367,-19.82957
896,-42,-55,-70,-70,-14.1028,-19.72137
897,-40,-56,-63,-71,-14.2098,-19.314671
898,-39,-56,-63,-70,-14.0324,-19.53487
899,-39,-55,-63,-70,-13.9808,-19.71317
900,-40,-55,-64,-70,-14.0672,-19.7567
901,-40,-56,-65,-70,-13.8978,-19.55947
902,-40,-55,-66,-70,-13.8625,-19.66257
903,-40,-56,-67,-70,-13.8015,-19.47767
904,-42,-56,-63,-70,-13.7207,-19.62347
905,-39,-55,-62,-70,-13.8614,-20.33197
906,-39,-55,-63,-70,-14.3081,-20.50397
907,-39,-55,-64,-70,-13.9786,-19.4997
908,-40,-55,-64,-70,-14.2613,-20.16067
909,-39,-55,-65,-70,-13.0192,-20.12297
910,-39,-55,-66,-70,-13.2308,-20.60927
911,-41,-55,-68,-70,-13.6585,-19.28597
912,-42,-56,-63,-71,-14.0264,-18.578871
913,-40,-56,-64,-70,-14.946,-19.36057
914,-39,-55,-64,-69,-14.2738,-20.430769
915,-40,-54,-64,-69,-14.9595,-20.879369
916,-41,-54,-65,-68,-14.8945,-20.9468
917,-41,-54,-66,-68,-14.7283,-20.802268
918,-41,-54,-68,-68,-14.5871,-21.003568
919,-42,-54,-69,-68,-14.7077,-21.362868
920,-41,-54,-63,-68,-14.424,-20.89268
921,-44,-55,-67,-69,-14.1785,-20.474569
922,-40,-55,-76,-69,-14.3347,-20.145269
923,-40,-56,-64,-71,-14.4131,-19.493171
924,-40,-55,-64,-70,-13.6923,-19.72087
925,-40,-56,-66,-70,-13.7387,-19.38297
926,-41,-56,-66,-71,-14.04,-18.922771
927,-42,-56,-62,-71,-13.7694,-19.366171
928,-42,-56,-62,-71,-13.7133,-19.328871
929,-39,-56,-62,-71,-13.568,-19.452871
930,-38,-57,-61,-72,-13.2571,-18.954572
931,-39,-54,-63,-68,-13.806,-20.531968
932,-40,-56,-65,-70,-13.9462,-20.38637
933,-40,-55,-67,-70,-14.1534,-20.01137
934,-41,-55,-67,-69,-14.1037,-21.004369
935,-42,-54,-63,-68,-14.5308,-22.101868
936,-41,-54,-63,-68,-14.6029,-21.265668
937,-40,-54,-63,-68,-14.4296,-21.007868
938,-40,-54,-64,-68,-14.4777,-20.749568
939,-41,-54,-65,-68,-15.5063,-20.839868
940,-40,-54,-67,-68,-14.5044,-20.570168
941,-42,-54,-68,-68,-15.2545,-21.104568
942,-42,-54,-70,-68,-15.3316,-20.544268
943,-44,-54,-64,-68,-15.0356,-21.068168
944,-40,-54,-63,-68,-14.4113,-21.363668
945,-39,-53,-62,-68,-14.1795,-21.309368
946,-40,-54,-63,-68,-14.2845,-21.28368
947,-40,-54,-64,-68,-14.1353,-21.264268
948,-40,-54,-66,-68,-13.8758,-21.36868
949,-41,-53,-66,-67,-13.8299,-22.267967
950,-42,-54,-63,-68,-14.1804,-21.521368
951,-41,-54,-63,-68,-14.2551,-21.279368
952,-40,-54,-63,-68,-14.3355,-20.688168
953,-39,-54,-63,-68,-13.8891,-22.052868
954,-39,-53,-63,-67,-13.9694,-21.689267
955,-40,-53,-65,-67,-14.1262,-21.58667
956,-40,-54,-67,-68,-14.4311,-21.494268
957,-42,-54,-68,-68,-14.6122,-21.232668
958,-42,-54,-64,-68,-14.6753,-21.070168
959,-42,-54,-63,-68,-14.717,-20.999268
960,-42,-54,-63,-68,-14.7384,-20.860268
961,-40,-54,-64,-69,-14.7704,-20.740469
962,-40,-54,-64,-69,-14.7527,-20.643369
963,-41,-54,-66,-69,-14.7705,-20.730369
964,-41,-55,-68,-69,-14.8441,-20.632469
965,-42,-55,-69,-69,-14.5822,-20.587269
966,-43,-54,-63,-68,-14.3932,-20.973668
967,-41,-54,-62,-68,-14.173,-21.248468
968,-39,-54,-62,-68,-14.1942,-21.461768
969,-40,-54,-63,-68,-14.4201,-21.446668
970,-40,-54,-65,-68,-14.5897,-21.20168
971,-40,-54,-66,-68,-14.429,-21.111468
972,-41,-54,-66,-68,-14.5199,-21.233368
973,-42,-54,-64,-68,-14.6178,-21.123468
974,-43,-54,-63,-68,-14.5912,-20.987868
975,-40,-54,-63,-69,-14.6016,-20.811569
976,-40,-54,-63,-68,-14.7389,-20.894968
977,-40,-55,-64,-69,-14.7372,-20.604969
978,-40,-55,-65,-69,-14.7741,-20.595869
979,-41,-54,-66,-69,-14.7576,-20.567469
980,-41,-54,-68,-69,-14.7077,-20.742669
981,-42,-54,-69,-68,-14.7984,-20.862468
982,-44,-54,-63,-69,-14.8194,-20.798369
983,-42,-54,-63,-69,-14.7144,-20.788669
984,-40,-54,-63,-68,-14.7488,-20.90768
985,-40,-54,-64,-68,-14.7544,-20.902168
986,-41,-54,-66,-68,-14.6863,-20.8768
987,-41,-54,-67,-68,-14.6385,-20.895968
988,-42,-54,-67,-68,-14.6809,-20.910268
989,-42,-54,-63,-69,-14.7081,-20.675969
990,-41,-54,-63,-69,-14.64,-20.713469
991,-40,-54,-63,-69,-14.4803,-20.727769
992,-40,-54,-63,-68,-14.389,-20.953968
993,-40,-54,-64,-68,-14.1507,-21.074868
994,-40,-54,-65,-68,-14.2374,-21.399368
995,-41,-54,-67,-68,-14.4825,-21.396368
996,-41,-54,-70,-68,-14.4516,-21.181168
997,-43,-54,-71,-68,-14.4805,-21.22268
998,-40,-54,-63,-68,-14.5806,-21.190368
999,-40,-54,-63,-68,-14.7461,-21.099868
1000,-40,-54,-64,-68,-14.7648,-20.8768
1001,-40,-54,-65,-69,-14.807,-20.752869
1002,-41,-55,-67,-69,-14.8313,-20.576369
1003,-41,-55,-69,-69,-14.8533,-20.396669
1004,-42,-55,-69,-69,-14.7878,-20.467269
1005,-41,-55,-63,-69,-14.3806,-20.543869
1006,-40,-54,-62,-68,-14.0839,-21.116668
1007,-39,-54,-62,-68,-13.9518,-21.331868
1008,-39,-54,-63,-68,-14.1019,-21.551168
1009,-40,-54,-64,-68,-14.1398,-21.482668
1010,-40,-54,-66,-68,-14.2008,-21.510368
1011,-41,-54,-67,-68,-14.1052,-21.449268
1012,-42,-54,-63,-68,-14.1079,-21.52668
1013,-41,-54,-62,-68,-14.0709,-21.481868
1014,-39,-54,-62,-68,-14.155,-21.501868
1015,-40,-54,-63,-68,-14.3931,-21.407868
1016,-40,-54,-64,-68,-14.7133,-21.098468
1017,-41,-54,-66,-68,-14.7478,-20.839868
1018,-41,-54,-67,-69,-14.7376,-20.707469
1019,-42,-54,-70,-69,-14.7315,-20.72669
1020,-42,-54,-71,-69,-14.7407,-20.711169
1021,-43,-54,-63,-68,-14.7987,-20.848468
1022,-40,-54,-63,-68,-14.9453,-20.837868
1023,-40,-54,-64,-69,-14.9601,-20.698869
1024,-40,-54,-65,-69,-14.956,-20.67269
1025,-41,-54,-66,-69,-14.9532,-20.717469
1026,-41,-54,-67,-69,-14.9386,-20.757369
1027,-42,-54,-67,-69,-14.8285,-20.709369
1028,-41,-54,-63,-69,-14.8524,-20.819469
1029,-40,-54,-63,-69,-14.8912,-20.760869
1030,-40,-55,-64,-69,-14.9061,-20.508369
1031,-40,-55,-64,-69,-14.8669,-20.505369
1032,-40,-55,-65,-69,-14.8514,-20.528569
1033,-41,-54,-66,-69,-14.6971,-20.64169
1034,-41,-54,-68,-69,-14.7177,-20.763369
1035,-42,-54,-69,-68,-14.7856,-20.883368
1036,-44,-54,-63,-68,-14.8975,-20.888668
1037,-42,-54,-63,-69,-14.8113,-20.78769
1038,-40,-54,-63,-68,-14.8006,-20.837368
1039,-40,-54,-64,-68,-14.8044,-20.89468
1040,-40,-54,-65,-68,-14.487,-20.885768
1041,-40,-54,-66,-68,-14.3253,-21.269168
1042,-41,-54,-66,-68,-14.0969,-21.304168
1043,-42,-54,-62,-68,-13.9873,-21.389468
1044,-40,-54,-62,-68,-14.2478,-21.497968
1045,-40,-54,-63,-68,-14.3014,-21.197868
1046,-40,-54,-63,-68,-14.2319,-21.11668
1047,-40,-54,-63,-68,-14.0287,-21.230468
1048,-40,-54,-65,-68,-14.0406,-21.426468
1049,-40,-53,-66,-68,-14.0461,-21.552468
1050,-41,-53,-67,-67,-14.423,-21.60667
1051,-42,-54,-63,-68,-14.5776,-21.30468
1052,-41,-54,-63,-68,-14.5342,-21.127968
1053,-40,-54,-63,-68,-14.3121,-21.159568
1054,-40,-54,-63,-68,-14.3797,-21.392268
1055,-40,-54,-64,-68,-14.2709,-21.347768
1056,-40,-54,-65,-68,-14.2679,-21.418768
1057,-40,-54,-66,-68,-14.172,-21.223168
1058,-40,-54,-67,-68,-14.1366,-21.352968
1059,-41,-54,-63,-68,-14.2633,-21.272768
1060,-40,-54,-63,-68,-14.3977,-21.213968
1061,-40,-54,-63,-68,-14.5367,-21.104368
1062,-40,-54,-64,-68,-14.4495,-21.077268
1063,-40,-54,-64,-68,-14.5405,-21.163868
1064,-40,-54,-66,-68,-14.5113,-21.082668
1065,-40,-54,-67,-68,-13.815,-20.999868
1066,-42,-54,-68,-68,-14.6467,-21.156868
1067,-43,-54,-63,-68,-14.4773,-21.341468
1068,-42,-53,-63,-67,-14.6512,-22.040467
1069,-41,-53,-64,-67,-15.5301,-21.92967
1070,-39,-53,-63,-67,-13.6443,-21.983867
1071,-39,-56,-62,-71,-13.358,-18.447471
1072,-40,-54,-63,-69,-15.3772,-20.265169
1073,-42,-55,-68,-69,-14.1102,-20.116369
